C(4.9799, 80.6432) = 1.0000
C(4.9799, 81.3231) = 1.0000
C(4.9799, 82.0031) = 1.0000
C(4.9799, 82.6831) = 1.0000
C(4.9799, 83.3630) = 1.0000
C(4.9799, 84.0430) = 1.0000
C(4.9799, 84.7230) = 1.0000
C(4.9799, 85.4029) = 1.0000
C(4.9799, 86.0829) = 1.0000
C(4.9799, 86.7629) = 1.0000
C(4.9799, 87.4428) = 1.0000
C(4.9799, 88.1228) = 1.0000
C(4.9799, 88.8028) = 1.0000
C(4.9799, 89.4827) = 1.0000
C(4.9799, 90.1627) = 1.0000
C(4.9799, 90.8427) = 1.0000
C(4.9799, 91.5227) = 1.0000
C(4.9799, 92.2026) = 1.0000
C(4.9799, 92.8826) = 1.0000
C(4.9799, 93.5626) = 1.0000
C(4.9799, 94.2425) = 1.0000
C(4.9799, 94.9225) = 1.0000
C(4.9799, 95.6025) = 1.0000
C(4.9799, 96.2824) = 1.0000
C(4.9799, 96.9624) = 1.0000
C(4.9799, 97.6424) = 1.0000
C(4.9799, 98.3223) = 1.0000
C(4.9799, 99.0023) = 1.0000
C(4.9799, 99.6823) = 1.0000
C(4.9799, 100.3623) = 1.0000
C(4.9799, 101.0422) = 1.0000
C(4.9799, 101.7222) = 1.0000
C(4.9799, 102.4022) = 1.0000
C(4.9799, 103.0821) = 1.0000
C(4.9799, 103.7621) = 1.0000
C(4.9799, 104.4421) = 1.0000
C(4.9799, 105.1220) = 1.0000
C(4.9799, 105.8020) = 1.0000
C(4.9799, 106.4820) = 1.0000
C(4.9799, 107.1619) = 1.0000
C(4.9799, 107.8419) = 1.0000
C(4.9799, 108.5219) = 1.0000
C(4.9799, 109.2019) = 1.0000
C(4.9799, 109.8818) = 1.0000
C(4.9799, 110.5618) = 1.0000
C(4.9799, 111.2418) = 1.0000
C(4.9799, 111.9217) = 1.0000
C(4.9799, 112.6017) = 1.0000
C(4.9799, 113.2817) = 1.0000
C(4.9799, 113.9616) = 1.0000
C(4.9799, 114.6416) = 1.0000
C(4.9799, 115.3216) = 1.0000
C(4.9799, 116.0015) = 1.0000
C(4.9799, 116.6815) = 1.0000
C(4.9799, 117.3615) = 1.0000
C(4.9799, 118.0415) = 1.0000
C(4.9799, 118.7214) = 1.0000
C(4.9799, 119.4014) = 1.0000
C(4.9799, 120.0814) = 1.0000
C(4.9799, 120.7613) = 1.0000
C(4.9799, 121.4413) = 1.0000
C(4.9799, 122.1213) = 1.0000
C(4.9799, 122.8012) = 1.0000
C(4.9799, 123.4812) = 1.0000
C(4.9799, 124.1612) = 1.0000
C(4.9799, 124.8411) = 1.0000
C(4.9799, 125.5211) = 1.0000
C(4.9799, 126.2011) = 1.0000
C(4.9799, 126.8811) = 1.0000
C(4.9799, 127.5610) = 1.0000
C(4.9799, 128.2410) = 1.0000
C(4.9799, 128.9210) = 1.0000
C(4.9799, 129.6009) = 1.0000
C(4.9799, 130.2809) = 1.0000
C(4.9799, 130.9609) = 1.0000
C(4.9799, 131.6408) = 1.0000
C(4.9799, 132.3208) = 1.0000
C(4.9799, 133.0008) = 1.0000
C(4.9799, 133.6807) = 1.0000
C(4.9799, 134.3607) = 1.0000
C(4.9799, 135.0407) = 1.0000
C(4.9799, 135.7206) = 1.0000
C(4.9799, 136.4006) = 1.0000
C(4.9799, 137.0806) = 1.0000
C(4.9799, 137.7606) = 1.0000
C(4.9799, 138.4405) = 1.0000
C(4.9799, 139.1205) = 1.0000
C(4.9799, 139.8005) = 1.0000
C(4.9799, 140.4804) = 1.0000
C(4.9799, 141.1604) = 1.0000
C(4.9799, 141.8404) = 1.0000
C(4.9799, 142.5203) = 1.0000
C(4.9799, 143.2003) = 1.0000
C(4.9799, 143.8803) = 1.0000
C(4.9799, 144.5602) = 1.0000
C(4.9799, 145.2402) = 1.0000
C(4.9799, 145.9202) = 1.0000
C(4.9799, 146.6002) = 1.0000
C(4.9799, 147.2801) = 1.0000
C(4.9799, 147.9601) = 1.0000
C(4.9799, 148.6401) = 1.0000
C(4.9799, 149.3200) = 1.0000
C(4.9799, 150.0000) = 1.0000
C(5.9732, 48.6846) = 1.0000
C(5.9732, 49.3646) = 1.0000
C(5.9732, 50.0445) = 1.0000
C(5.9732, 50.7245) = 1.0000
C(5.9732, 51.4045) = 1.0000
C(5.9732, 52.0844) = 1.0000
C(5.9732, 52.7644) = 1.0000
C(5.9732, 53.4444) = 1.0000
C(5.9732, 54.1244) = 1.0000
C(5.9732, 54.8043) = 1.0000
C(5.9732, 55.4843) = 1.0000
C(5.9732, 56.1643) = 1.0000
C(5.9732, 56.8442) = 1.0000
C(5.9732, 57.5242) = 1.0000
C(5.9732, 58.2042) = 1.0000
C(5.9732, 58.8841) = 1.0000
C(5.9732, 59.5641) = 1.0000
C(5.9732, 60.2441) = 1.0000
C(5.9732, 60.9240) = 1.0000
C(5.9732, 61.6040) = 1.0000
C(5.9732, 62.2840) = 1.0000
C(5.9732, 62.9640) = 1.0000
C(5.9732, 63.6439) = 1.0000
C(5.9732, 64.3239) = 1.0000
C(5.9732, 65.0039) = 1.0000
C(5.9732, 65.6838) = 1.0000
C(5.9732, 66.3638) = 1.0000
C(5.9732, 67.0438) = 1.0000
C(5.9732, 67.7237) = 1.0000
C(5.9732, 68.4037) = 1.0000
C(5.9732, 69.0837) = 1.0000
C(5.9732, 69.7636) = 1.0000
C(5.9732, 70.4436) = 1.0000
C(5.9732, 71.1236) = 1.0000
C(5.9732, 71.8036) = 1.0000
C(5.9732, 72.4835) = 1.0000
C(5.9732, 73.1635) = 1.0000
C(5.9732, 73.8435) = 1.0000
C(5.9732, 74.5234) = 1.0000
C(5.9732, 75.2034) = 1.0000
C(5.9732, 75.8834) = 1.0000
C(5.9732, 76.5633) = 1.0000
C(5.9732, 77.2433) = 1.0000
C(5.9732, 77.9233) = 1.0000
